Date,Open,High,Low,Close,Volume,SP500,ADS_Index,Returns,Mkt-RF,SMB,HML,RF,Average_OC,Average_all,O-C,H-L,open_tmr,close_tmr,logVol
2017-11-22,1052.3,1055.44,1047.25,1051.92,4121,2597.08,0.331449892707967,0.015002981105757261,-0.05,0.1,-0.03,0.004,1052.1100000000001,1051.7275,0.37999999999988177,8.190000000000055,1054.25,1055.0,8.323851131338817
2017-11-24,1054.25,1060.08,1050.81,1055.0,4907,2602.42,0.30530106110159,0.0015412233248727793,0.21,0.02,-0.45,0.004,1054.625,1055.0349999999999,-0.75,9.269999999999982,1059.49,1072.01,8.498418036089904
2017-11-27,1059.49,1073.04,1054.4,1072.01,10186,2601.42,0.264670490094892,0.004363399630733921,-0.06,-0.37,0.03,0.004,1065.75,1064.7350000000001,-12.519999999999982,18.639999999999873,1074.69,1061.89,9.22876950744455
2017-11-28,1074.69,1080.0,1054.54,1061.89,10634,2627.04,0.250845303112783,0.0145548930360461,1.06,0.39,0.86,0.004,1068.29,1067.78,12.799999999999955,25.460000000000036,1063.0,1037.26,9.271811694064283
2017-11-29,1063.0,1063.0,1029.65,1037.26,17428,2626.07,0.236820780793585,-0.008167488665824656,0.02,0.04,1.44,0.004,1050.13,1048.2275,25.74000000000001,33.34999999999991,1043.79,1036.17,9.765833387237333
2017-11-30,1043.79,1044.3,1030.07,1036.17,12054,2647.58,0.22259509944452,-0.024669603023248485,0.82,-0.56,-0.51,0.004,1039.98,1038.5825,7.619999999999891,14.230000000000018,1028.31,1025.0,9.39715183404299
2017-12-01,1028.31,1037.25,1016.9,1025.0,9805,2642.22,0.208166409214892,-0.0011670430987793354,-0.22,-0.37,0.37,0.004,1026.655,1026.865,3.3099999999999454,20.350000000000023,1028.31,1012.0,9.190647738630446
2017-12-04,1028.31,1034.87,1009.22,1012.0,11330,2639.44,0.165126462118674,-0.010770415241600207,-0.1,-0.35,1.23,0.004,1020.155,1021.0999999999999,16.309999999999945,25.649999999999864,1005.0,1020.5,9.335209354022052
2017-12-05,1005.0,1036.69,1002.31,1020.5,10589,2629.57,0.150689960691748,-0.012960751087724312,-0.43,-0.44,-0.24,0.004,1012.75,1016.125,-15.5,34.38000000000011,1017.42,1035.68,9.267571005430455
2017-12-06,1017.42,1039.59,1015.31,1035.68,7257,2629.27,0.136157297757554,0.00761027080677595,-0.09,-0.45,-0.52,0.004,1026.55,1027.0,-18.260000000000105,24.279999999999973,1035.83,1045.07,8.889721799278137
2017-12-07,1035.83,1048.92,1034.7,1045.07,9005,2636.98,0.121526583546739,0.012785700153952407,0.42,0.25,-0.17,0.004,1040.4499999999998,1041.1299999999999,-9.240000000000009,14.220000000000027,1049.48,1048.11,9.105535257610056
2017-12-08,1049.48,1056.42,1045.86,1048.11,7600,2651.5,0.106795915539755,0.011409195649673631,0.51,-0.44,-0.13,0.004,1048.795,1049.9675,1.3700000000001182,10.560000000000173,1053.66,1051.97,8.935903526274423
2017-12-11,1053.66,1056.0,1044.12,1051.97,6358,2659.99,0.0621402622697578,0.0045942525591459735,0.26,-0.4,-0.14,0.004,1052.815,1051.4375,1.6900000000000546,11.88000000000011,1053.99,1048.01,8.757469141470748
2017-12-12,1053.99,1062.5,1044.87,1048.01,10459,2664.11,0.0475076807502498,0.002465050887352626,0.07,-0.52,0.52,0.004,1051.0,1052.3425,5.980000000000018,17.63000000000011,1050.95,1051.39,9.255218130754269
2017-12-13,1050.95,1055.48,1046.58,1051.39,7053,2662.85,0.033127395501151,-0.003046501222092855,0.02,0.71,-0.88,0.004,1051.17,1051.1,-0.44000000000005457,8.900000000000091,1053.38,1055.0,8.86120833720818
2017-12-14,1053.38,1067.08,1053.38,1055.0,8532,2652.01,0.0189975365676933,0.0024950444875751496,-0.47,-0.69,-0.21,0.004,1054.19,1057.21,-1.6199999999998909,13.699999999999818,1051.39,1071.0,9.05157907959124
2017-12-15,1051.39,1075.25,1051.39,1071.0,22857,2675.81,0.00511626655954505,0.005766122820834263,0.92,0.68,0.03,0.004,1061.1950000000002,1062.2575000000002,-19.6099999999999,23.8599999999999,1077.0,1085.09,10.037012695141119
2017-12-18,1077.0,1086.49,1070.37,1085.09,8289,2690.16,-0.0352604803429144,0.013646827330988506,0.67,0.75,0.26,0.004,1081.045,1079.7375,-8.089999999999918,16.12000000000012,1085.35,1077.0,9.022684613591526
2017-12-19,1085.35,1085.35,1072.27,1077.0,7702,2681.47,-0.048674042132422,0.012136838878657893,-0.3,-0.36,-0.26,0.004,1081.175,1079.9924999999998,8.349999999999909,13.079999999999927,1081.0,1073.56,8.949235314374855
2017-12-20,1081.0,1084.5,1068.6,1073.56,7891,2679.25,-0.0621501244637656,-0.004905557987938502,0.01,0.36,0.05,0.004,1077.28,1076.915,7.440000000000055,15.900000000000091,1074.98,1070.85,8.973478148521036
2017-12-21,1074.98,1077.52,1069.0,1070.85,6847,2684.57,-0.0756904797127827,-0.005777059864945793,0.24,0.27,0.63,0.004,1072.915,1073.0875,4.130000000000109,8.519999999999982,1070.51,1068.86,8.831565879121063
2017-12-22,1070.51,1071.72,1067.64,1068.86,4334,2683.34,-0.0892968686131044,-0.0025275804520445257,-0.07,-0.23,-0.2,0.004,1069.685,1069.6825000000001,1.650000000000091,4.079999999999927,1067.39,1065.85,8.374246182096304
2017-12-26,1067.39,1068.86,1058.64,1065.85,5030,2680.5,-0.144234806188406,-0.001860057306850743,-0.07,0.34,-0.06,0.004,1066.62,1065.185,1.540000000000191,10.2199999999998,1066.45,1060.2,8.523175263093785
2017-12-27,1066.45,1068.52,1058.38,1060.2,5336,2682.62,-0.15811831153996,-0.0028200655356622065,0.05,-0.13,-0.19,0.004,1063.325,1063.3875,6.25,10.139999999999873,1062.0,1055.13,8.58223158759546
2017-12-28,1062.0,1064.84,1053.38,1055.13,5705,2687.54,-0.172086566430507,-0.00531505702595353,0.22,0.12,0.04,0.004,1058.565,1058.8375,6.869999999999891,11.459999999999809,1057.33,1052.93,8.649098262296176
2017-12-29,1057.33,1058.05,1050.0,1052.93,5223,2673.61,-0.186141387236034,-0.004016734079339801,-0.57,-0.3,0.02,0.004,1055.13,1054.5775,4.399999999999864,8.049999999999955,1054.0,1074.0,8.560827228436299
2018-01-02,1054.0,1075.98,1053.02,1074.0,8825,2695.81,-0.243001269718607,-0.0024177384240131844,0.85,0.36,-0.22,0.005,1064.0,1064.25,-20.0,22.960000000000036,1073.53,1092.75,9.085343881801498
2018-01-03,1073.53,1096.1,1073.43,1092.75,8883,2713.06,-0.255816931019617,0.01863107026351347,0.59,-0.39,-0.21,0.005,1083.1399999999999,1083.9524999999999,-19.220000000000027,22.669999999999845,1095.72,1095.76,9.0918946167697
2018-01-04,1095.72,1104.08,1094.26,1095.76,7646,2723.99,-0.267188502557566,0.016917117457182686,0.42,-0.26,0.24,0.005,1095.74,1097.455,-0.03999999999996362,9.819999999999936,1101.0,1109.85,8.941937914256359
2018-01-05,1101.0,1113.58,1100.53,1109.85,8898,2743.15,-0.277117463046126,0.0038769569992985996,0.66,-0.34,-0.26,0.005,1105.425,1106.24,-8.849999999999909,13.049999999999955,1111.0,1113.9,9.093581811365986
2018-01-08,1111.0,1119.16,1108.66,1113.9,6485,2747.71,-0.29825078285871,0.013173082018166754,0.19,-0.16,0.07,0.005,1112.45,1113.18,-2.900000000000091,10.5,1114.98,1111.31,8.777247096750544
2018-01-09,1114.98,1118.44,1108.2,1111.31,7388,2751.29,-0.303223839499879,0.003524321022605085,0.15,-0.36,-0.03,0.005,1113.145,1113.2325,3.6700000000000728,10.240000000000009,1108.37,1110.14,8.90761234131913
2018-01-10,1108.37,1112.78,1103.98,1110.14,5739,2748.23,-0.307572344540712,-0.0012751883182863606,-0.07,0.07,0.58,0.005,1109.255,1108.8175,-1.7700000000002092,8.799999999999955,1112.59,1112.34,8.655040258108363
2018-01-11,1112.59,1116.64,1106.48,1112.34,6554,2767.56,-0.31129686344341,-0.0023842632840530313,0.87,1.16,0.29,0.005,1112.465,1112.0125,0.25,10.160000000000082,1118.87,1131.17,8.787830829258759
2018-01-12,1118.87,1133.0,1108.01,1131.17,12040,2786.24,-0.314397880529511,0.0017190559001350261,0.66,-0.3,0.17,0.005,1125.02,1122.7625,-12.300000000000182,24.99000000000001,1141.58,1127.89,9.395989718862811
2018-01-16,1141.58,1148.88,1126.0,1127.89,10271,2776.42,-0.318002087503262,0.016587506904511773,-0.49,-1.02,-0.02,0.005,1134.7350000000001,1136.0875,13.689999999999827,22.88000000000011,1135.81,1138.79,9.237079669165805
2018-01-17,1135.81,1139.33,1123.49,1138.79,7201,2802.56,-0.315316140466955,4.4156809481210925e-05,0.95,-0.02,-0.15,0.005,1137.3,1134.355,-2.980000000000018,15.839999999999918,1140.0,1136.16,8.881975184248867
2018-01-18,1140.0,1141.5,1124.46,1136.16,7271,2798.03,-0.31108211469983,0.007401589231388976,-0.18,-0.5,-0.25,0.005,1138.08,1135.53,3.839999999999918,17.039999999999964,1138.42,1143.5,8.891649112650057
2018-01-19,1138.42,1143.78,1132.5,1143.5,7084,2810.3,-0.305299459626112,-0.002751569883761291,0.57,0.94,-0.07,0.005,1140.96,1139.55,-5.079999999999927,11.279999999999973,1141.67,1168.0,8.865593998902725
2018-01-22,1141.67,1170.0,1140.05,1168.0,7794,2832.97,-0.278753047932404,0.006606848509996301,0.77,-0.34,-0.14,0.005,1154.835,1154.93,-26.329999999999927,29.950000000000045,1166.78,1175.65,8.961109485898655
2018-01-23,1166.78,1178.51,1166.78,1175.65,9571,2839.13,-0.267564464126852,0.017906091632474058,0.22,0.14,-0.33,0.005,1171.2150000000001,1171.93,-8.870000000000118,11.730000000000018,1179.0,1170.05,9.166492972195906
2018-01-24,1179.0,1187.05,1167.4,1170.05,10271,2837.54,-0.255517845934892,0.010263608148473762,-0.13,-0.8,0.39,0.005,1174.525,1175.875,8.950000000000045,19.649999999999864,1176.79,1181.5,9.237079669165805
2018-01-25,1176.79,1185.0,1171.84,1181.5,8794,2839.25,-0.242611626862485,-0.004157695430189367,0.07,0.17,-0.49,0.005,1179.145,1178.7825,-4.710000000000036,13.160000000000082,1184.6,1190.0,9.081824949740755
2018-01-26,1184.6,1191.69,1168.02,1190.0,12045,2872.87,-0.228844128636533,0.00922062914385868,1.11,-0.62,-0.5,0.005,1187.3,1183.5774999999999,-5.400000000000091,23.670000000000073,1185.38,1188.0,9.396404915048972
2018-01-29,1185.38,1198.0,1184.06,1188.0,9016,2853.53,-0.18176109755521,0.004574463672420599,-0.62,-0.02,-0.26,0.005,1186.69,1188.8600000000001,-2.619999999999891,13.940000000000055,1183.34,1178.41,9.106756055719613
2018-01-30,1183.34,1188.96,1172.02,1178.41,9768,2822.43,-0.163702237042325,-0.0009099080527506573,-1.06,0.11,-0.17,0.005,1180.875,1180.6825,4.929999999999836,16.940000000000055,1182.0,1188.0,9.18686701579054
2018-01-31,1182.0,1188.19,1170.4,1188.0,8015,2823.81,-0.144539091571679,-0.007707790425234603,-0.07,-0.72,0.06,0.005,1185.0,1182.1475,-6.0,17.789999999999964,1185.0,1154.1,8.989070065043654
2018-02-01,1185.0,1189.49,1104.28,1154.1,18953,2821.98,-0.124269169244494,0.004110869176391463,0.03,0.1,0.51,0.006,1169.55,1158.2175,30.90000000000009,85.21000000000004,1139.0,1116.75,9.8497175093263
2018-02-02,1139.0,1157.3,1111.17,1116.75,31854,2762.13,-0.104228925199016,-0.0005330420225889463,-2.13,0.03,-0.27,0.006,1127.875,1131.055,22.25,46.12999999999988,1111.55,1057.0,10.368918241811727
2018-02-05,1111.55,1121.7,1056.13,1057.0,21787,2648.94,-0.0506565859481686,-0.054246859735692564,-4.03,0.78,-0.56,0.006,1084.275,1086.595,54.549999999999955,65.56999999999994,1058.0,1081.0,9.989068740626333
2018-02-06,1058.0,1087.38,1030.01,1081.0,20438,2695.14,-0.034408537938116,-0.052092999423621854,1.67,-0.51,-0.23,0.006,1069.5,1064.0975,-23.0,57.37000000000012,1078.0,1048.4,9.925151192172155
2018-02-07,1078.0,1086.53,1044.67,1048.4,13909,2681.66,-0.0188595841679816,0.020533451959447484,-0.37,0.51,0.27,0.006,1063.2,1064.4,29.59999999999991,41.8599999999999,1054.07,1012.4,9.54029139160713
2018-02-08,1054.07,1063.93,1005.12,1012.4,17259,2581.0,-0.00400770271401795,-0.02712520388363846,-3.68,0.83,0.47,0.006,1033.235,1033.8799999999999,41.66999999999996,58.81000000000006,1016.78,1046.1,9.756089025531404
2018-02-09,1016.78,1051.65,997.0,1046.1,27605,2619.55,0.0101490377030268,-0.04624889756502007,1.36,-0.62,0.11,0.006,1031.44,1027.8825000000002,-29.319999999999936,54.65000000000009,1059.54,1053.46,10.225752194718146
2018-02-12,1059.54,1065.57,1045.49,1053.46,10224,2656.0,0.0483829104554442,0.03755102596942145,1.36,-0.43,-0.29,0.006,1056.5,1056.0149999999999,6.079999999999927,20.079999999999927,1050.65,1054.14,9.232493176617316
2018-02-13,1050.65,1061.22,1046.92,1054.14,8658,2662.94,0.059133190495458,0.00789219662532547,0.31,0.05,-0.23,0.006,1052.395,1053.2325,-3.490000000000009,14.299999999999955,1060.42,1072.7,9.066239028001926
2018-02-14,1060.42,1075.47,1045.45,1072.7,10731,2698.63,0.0686366068594048,-0.0003983914172856726,1.52,0.26,0.46,0.006,1066.56,1063.51,-12.279999999999973,30.019999999999982,1081.38,1093.99,9.280892027927127
2018-02-15,1081.38,1094.1,1067.23,1093.99,10263,2731.2,0.0768943953335317,0.017453506089628458,1.21,-0.14,-0.65,0.006,1087.685,1084.175,-12.6099999999999,26.86999999999989,1098.24,1095.5,9.236300473645715
2018-02-16,1098.24,1108.32,1091.01,1095.5,11227,2732.22,0.0839076297276181,0.01724582223783508,0.03,0.36,0.13,0.006,1096.87,1098.2675,2.740000000000009,17.309999999999945,1093.93,1103.0,9.32607687045878
2018-02-20,1093.93,1116.29,1090.0,1103.0,9020,2716.26,0.103340799082999,0.003786268873431091,-0.62,-0.36,-0.26,0.006,1098.4650000000001,1100.805,-9.069999999999936,26.289999999999964,1103.35,1112.0,9.10719961305667
2018-02-21,1103.35,1136.2,1103.08,1112.0,12032,2701.33,0.107806493362877,0.007357591203935269,-0.43,0.78,0.2,0.006,1107.675,1113.6575,-8.650000000000091,33.12000000000012,1105.74,1115.0,9.39532504618962
2018-02-22,1105.74,1125.46,1105.14,1115.0,7052,2703.96,0.112204468846566,0.009164228545562576,0.01,0.04,-0.39,0.006,1110.37,1112.835,-9.259999999999991,20.319999999999936,1115.27,1128.15,8.861066543517762
2018-02-23,1115.27,1129.99,1108.43,1128.15,6274,2747.3,0.116535297429205,-0.003462757003515722,1.54,-0.36,-0.14,0.006,1121.71,1120.46,-12.88000000000011,21.559999999999945,1130.8,1145.0,8.744169388750624
2018-02-26,1130.8,1145.3,1129.34,1145.0,7965,2779.6,0.129276160229961,0.016255964188271646,1.12,-0.49,-0.07,0.006,1137.9,1137.6100000000001,-14.200000000000045,15.960000000000036,1140.63,1119.5,8.98281222234415
2018-02-27,1140.63,1144.53,1116.61,1119.5,11522,2744.28,0.133729854584378,0.013742670973992142,-1.25,-0.2,0.01,0.006,1130.065,1130.3174999999999,21.13000000000011,27.920000000000073,1120.67,1103.92,9.352013530292329
2018-02-28,1120.67,1127.65,1103.92,1103.92,12788,2713.83,0.138359420091395,-0.02316557300175432,-1.1,-0.4,-0.31,0.006,1112.295,1114.04,16.75,23.730000000000018,1102.31,1074.69,9.456262510179732
2018-03-01,1102.31,1111.28,1067.28,1074.69,16014,2677.67,0.14316545876119,-0.01223548364075404,-1.18,1.01,-0.04,0.006,1088.5,1088.8899999999999,27.61999999999989,44.0,1066.76,1083.98,9.68121861863258
2018-03-02,1066.76,1086.89,1050.11,1083.98,14322,2691.25,0.148232796852414,-0.029891951581844826,0.7,1.16,-0.5,0.006,1075.37,1071.935,-17.220000000000027,36.7800000000002,1083.0,1094.76,9.569552095566886
2018-03-05,1083.0,1101.19,1072.27,1094.76,6970,2720.94,0.16423146498048,0.011811490068231617,1.06,-0.39,0.25,0.006,1088.88,1087.805,-11.759999999999991,28.920000000000073,1100.0,1082.4,8.84937050375457
2018-03-06,1100.0,1105.63,1081.89,1082.4,5740,2728.12,0.169541285489335,0.009748110492159751,0.36,0.67,0.1,0.006,1091.2,1092.48,17.59999999999991,23.74000000000001,1090.07,1114.39,8.655214489313613
2018-03-07,1090.07,1116.2,1088.25,1114.39,8751,2726.8,0.174742538560876,0.00559287859689712,0.05,0.8,-0.45,0.006,1102.23,1102.2275,-24.320000000000164,27.950000000000045,1116.57,1130.0,9.076923258535832
2018-03-08,1116.57,1131.44,1116.56,1130.0,8410,2738.97,0.179835900545245,0.012762264789829393,0.37,-0.49,-0.33,0.006,1123.2849999999999,1123.6425,-13.430000000000064,14.88000000000011,1128.26,1159.5,9.037176752966994
2018-03-09,1128.26,1161.0,1128.26,1159.5,11925,2786.57,0.18482203376286,0.012778500324817714,1.7,-0.27,0.28,0.006,1143.88,1144.255,-31.24000000000001,32.74000000000001,1164.67,1165.0,9.386392315756542
2018-03-12,1164.67,1178.16,1159.2,1165.0,13496,2783.02,0.199308343187544,0.027475037689592703,-0.09,0.46,-0.06,0.006,1164.835,1166.7575,-0.32999999999992724,18.960000000000036,1165.53,1139.0,9.510148624225804
2018-03-13,1165.53,1178.0,1134.56,1139.0,11784,2765.31,0.204038824158877,0.00437524643700507,-0.67,0.09,-0.01,0.006,1152.2649999999999,1154.2725,26.529999999999973,43.440000000000055,1147.0,1148.89,9.374497958142467
2018-03-14,1147.0,1159.76,1142.22,1148.89,11697,2749.48,0.208667251592628,-0.022569756387418812,-0.53,0.23,-0.54,0.006,1147.9450000000002,1149.4675000000002,-1.8900000000001,17.539999999999964,1150.0,1150.61,9.367087677650707
2018-03-15,1150.0,1162.5,1135.66,1150.61,8828,2747.33,0.213194227350985,0.007846930169273215,-0.18,-0.41,0.31,0.006,1150.3049999999998,1149.6924999999999,-0.6099999999999,26.839999999999918,1151.26,1134.42,9.085683767376628
2018-03-16,1151.26,1156.81,1131.36,1134.42,14904,2752.01,0.217620340103767,0.0014959515727384996,0.25,0.46,0.2,0.006,1142.8400000000001,1143.4625,16.839999999999918,25.450000000000045,1118.88,1098.84,9.609384912281424
2018-03-19,1118.88,1123.01,1088.92,1098.84,17404,2712.92,0.230462030577193,-0.014170677598308099,-1.38,0.34,0.41,0.006,1108.8600000000001,1107.4125000000001,20.04000000000019,34.08999999999992,1102.53,1097.8,9.76445534384057
2018-03-20,1102.53,1109.0,1082.41,1097.8,15824,2716.94,0.234553106085369,-0.03074778083662758,0.15,-0.07,-0.38,0.006,1100.165,1097.935,4.730000000000018,26.589999999999918,1095.64,1094.99,9.669283053862493
2018-03-21,1095.64,1108.71,1087.21,1094.99,10944,2711.93,0.238446024279232,-0.003889030217100966,-0.06,0.75,0.45,0.006,1095.315,1096.6375,0.650000000000091,21.5,1082.89,1042.0,9.30054663986233
2018-03-22,1082.89,1086.5,1042.0,1042.0,17816,2643.69,0.242141291378292,-0.0016440308385768233,-2.54,0.5,-0.46,0.006,1062.4450000000002,1063.3475,40.8900000000001,44.5,1041.41,1028.64,9.787852208937204
2018-03-23,1041.41,1066.78,1024.87,1028.64,13132,2588.26,0.2456393879003,-0.038055008061782705,-2.09,0.2,-0.2,0.006,1035.025,1040.425,12.769999999999982,41.91000000000008,1044.93,1055.9,9.482807278621483
2018-03-26,1044.93,1059.27,1010.58,1055.9,18444,2658.55,0.255217986516205,-0.025581982708674803,2.67,-0.69,0.02,0.006,1050.415,1042.67,-10.970000000000027,48.68999999999994,1065.01,1011.0,9.822494393326597
2018-03-27,1065.01,1067.76,997.62,1011.0,15150,2612.62,0.258802414300121,0.02647408998340259,-1.87,-0.24,0.39,0.006,1038.005,1035.3475,54.00999999999999,70.13999999999999,999.27,1008.78,9.625755810937516
2018-03-28,999.27,1024.99,984.0,1008.78,22371,2605.0,0.262799612603347,-0.04576177218478927,-0.35,0.11,0.65,0.006,1004.025,1004.26,-9.509999999999991,40.99000000000001,1012.34,1037.0,10.015520756211904
2018-03-29,1012.34,1048.05,1004.04,1037.0,18392,2640.87,0.26721010120556,-0.001749408040513229,1.41,-0.29,-0.21,0.006,1024.67,1025.3575,-24.659999999999968,44.00999999999999,1032.0,1012.74,9.819671066443018
2018-04-02,1032.0,1039.53,994.25,1012.74,15814,2581.88,0.288618119915934,0.03130031643207779,-2.29,-0.14,0.39,0.007,1022.37,1019.6299999999999,19.25999999999999,45.27999999999997,1014.94,1017.84,9.668650902630873
2018-04-03,1014.94,1025.0,997.24,1017.84,13239,2614.45,0.293309718280994,-0.023916027663527135,1.24,-0.05,0.17,0.007,1016.3900000000001,1013.7550000000001,-2.8999999999999773,27.75999999999999,999.04,1036.0,9.490922297937656
2018-04-04,999.04,1037.0,995.0,1036.0,14067,2644.69,0.297002718368487,0.005956752928119029,1.17,0.32,-0.31,0.007,1017.52,1016.76,-36.960000000000036,42.0,1038.88,1016.75,9.551586907757695
2018-04-05,1038.88,1046.71,1016.75,1016.75,9649,2662.84,0.299697600401371,0.010769506641042887,0.75,0.03,0.48,0.007,1027.815,1029.7725,22.13000000000011,29.960000000000036,1022.5,1009.75,9.174609562020384
2018-04-06,1022.5,1036.0,1006.25,1009.75,9583,2604.47,0.301394714811327,0.0028414730821905323,-2.19,0.4,-0.06,0.007,1016.125,1018.625,12.75,29.75,1021.65,1022.0,9.167745974343763
2018-04-09,1021.65,1044.59,1018.59,1022.0,8142,2613.16,0.300746655757539,-0.022217807848296443,0.3,-0.15,-0.5,0.007,1021.825,1026.7075,-0.35000000000002274,25.999999999999886,1037.0,1034.0,9.004791129062925
2018-04-10,1037.0,1041.21,1015.41,1034.0,9389,2656.87,0.29882974864567,0.009990048607006434,1.77,0.4,-0.12,0.007,1035.5,1031.905,3.0,25.800000000000068,1033.0,1025.06,9.147294070258548
2018-04-11,1033.0,1035.87,1019.2,1025.06,9075,2642.19,0.296045423186771,0.015958767727652142,-0.49,0.92,-0.31,0.007,1029.03,1028.2825,7.940000000000055,16.669999999999845,1032.89,1036.0,9.113278659133051
2018-04-12,1032.89,1044.65,1026.04,1036.0,8026,2663.99,0.292393317318299,-0.011098447873554318,0.84,-0.22,0.19,0.007,1034.4450000000002,1034.895,-3.1099999999999,18.610000000000127,1040.25,1036.04,8.990441550826862
2018-04-13,1040.25,1052.98,1030.15,1036.04,6263,2656.3,0.287872956135017,0.011860375574394478,-0.37,0.02,-0.25,0.007,1038.145,1039.855,4.210000000000036,22.829999999999927,1042.0,1050.0,8.742414582525413
2018-04-16,1042.0,1051.43,1033.92,1050.0,7309,2677.84,0.269211080643498,-0.001205789820650933,0.82,0.08,-0.04,0.007,1046.0,1044.3375,-8.0,17.50999999999999,1055.5,1080.97,8.896861744480391
2018-04-17,1055.5,1085.0,1055.5,1080.97,12695,2706.39,0.260744952346833,0.009663149651333946,1.09,0.16,-1.18,0.007,1068.2350000000001,1069.2425,-25.470000000000027,29.5,1083.79,1077.94,9.448963494138779
2018-04-18,1083.79,1087.88,1070.51,1077.94,8506,2708.64,0.250825517812941,0.031299318568803525,0.13,0.24,0.02,0.007,1080.865,1080.03,5.849999999999909,17.37000000000012,1076.48,1090.0,9.04852707581358
2018-04-19,1076.48,1097.51,1069.02,1090.0,10622,2693.13,0.239451487158235,-0.0036848585609287176,-0.49,-0.46,1.08,0.007,1083.24,1083.2525,-13.519999999999982,28.49000000000001,1084.54,1079.88,9.270682600982344
2018-04-20,1084.54,1094.75,1072.1,1079.88,12709,2670.14,0.226621381349271,0.012989536328230302,-0.81,0.06,0.62,0.007,1082.21,1082.8175,4.6599999999998545,22.65000000000009,1079.2,1069.47,9.450065682882071
2018-04-23,1079.2,1123.99,1063.51,1069.47,19726,2670.29,0.180073099738424,-0.011196511209180424,-0.05,-0.08,0.2,0.007,1074.335,1084.0425,9.730000000000018,60.48000000000002,1075.11,1026.43,9.88969284151394
2018-04-24,1075.11,1082.5,1013.0,1026.43,40551,2634.56,0.162743650990414,-0.003263298923457558,-1.3,0.52,0.98,0.007,1050.77,1049.26,48.679999999999836,69.5,1026.55,1036.0,10.610315720151938
2018-04-25,1026.55,1037.26,1017.01,1036.0,17217,2639.4,0.144595481510664,-0.04882559308314035,0.1,-0.34,0.01,0.007,1031.275,1029.2050000000002,-9.450000000000045,20.25,1031.82,1047.0,9.753652546776472
2018-04-26,1031.82,1057.35,1020.45,1047.0,14058,2666.94,0.125626231383815,0.0003421684298325079,0.96,-0.41,-0.85,0.007,1039.4099999999999,1039.1549999999997,-15.180000000000064,36.899999999999864,1050.79,1030.23,9.55094690773585
2018-04-27,1050.79,1054.25,1027.59,1030.23,10589,2669.91,0.105833433924461,0.019668705992020682,0.01,-0.27,0.07,0.007,1040.51,1040.715,20.559999999999945,26.660000000000082,1035.0,1020.0,9.267571005430455
2018-04-30,1035.0,1038.37,1018.25,1020.0,7939,2648.05,0.0415362716458247,-0.011432876216460004,-0.8,0.03,-0.08,0.007,1027.5,1027.905,15.0,20.11999999999989,1019.6,1040.0,8.979542601725113
2018-05-01,1019.6,1045.0,1010.61,1040.0,9398,2654.8,0.0182911285585769,-0.012556014578290016,0.24,0.22,-0.53,0.006,1029.8,1028.8025,-20.399999999999977,34.389999999999986,1043.76,1026.31,9.14825217966276
2018-05-02,1043.76,1043.98,1025.01,1026.31,8445,2635.67,-0.00531068562368364,0.021532089920297193,-0.63,1.26,-0.28,0.006,1035.0349999999999,1034.7649999999999,17.450000000000045,18.970000000000027,1027.13,1024.5,9.041329829241901
2018-05-03,1027.13,1030.69,1007.92,1024.5,9890,2629.73,-0.0276340110713551,-0.01422508083235537,-0.25,-0.5,-0.17,0.006,1025.815,1022.5600000000001,2.630000000000109,22.770000000000095,1028.5,1050.7,9.199279424616758
2018-05-04,1028.5,1051.88,1018.05,1050.7,9904,2663.42,-0.0486817506203783,0.00024362315326236037,1.3,0.03,-0.23,0.006,1039.6,1037.2825,-22.200000000000045,33.830000000000155,1055.82,1059.0,9.200693994924377
2018-05-07,1055.82,1065.0,1050.26,1059.0,9367,2672.63,-0.103969068734347,0.023781942480959377,0.42,0.42,-0.36,0.006,1057.4099999999999,1057.52,-3.1800000000000637,14.740000000000009,1060.0,1058.71,9.14494815320913
2018-05-08,1060.0,1065.23,1051.64,1058.71,6896,2671.92,-0.119318496011045,0.008017215650123404,0.07,0.48,0.26,0.006,1059.355,1058.895,1.2899999999999636,13.589999999999918,1062.78,1092.1,8.83869681234353
2018-05-09,1062.78,1094.0,1060.8,1092.1,12852,2697.79,-0.133011532169924,-0.0008215057046933603,0.89,-0.19,0.24,0.006,1077.44,1077.42,-29.319999999999936,33.200000000000045,1090.65,1104.0,9.461254720235749
2018-05-10,1090.65,1109.41,1090.65,1104.0,10474,2723.07,-0.14504995779863,0.028276082376760967,0.84,-0.43,-0.04,0.006,1097.325,1098.6775,-13.349999999999909,18.75999999999999,1101.0,1103.1,9.256651274839433
2018-05-11,1101.0,1109.01,1097.22,1103.1,7706,2727.72,-0.155435338325873,0.015056673454893971,0.19,0.11,-0.37,0.006,1102.05,1102.5825,-2.099999999999909,11.789999999999964,1105.0,1106.5,8.949754525186103
2018-05-14,1105.0,1118.15,1104.21,1106.5,11409,2730.13,-0.176849440250706,-0.0018923572414530293,0.05,-0.35,0.11,0.006,1105.75,1108.4650000000001,-1.5,13.940000000000055,1103.01,1084.0,9.34215779659637
2018-05-15,1103.01,1109.0,1078.78,1084.0,9281,2711.45,-0.180925869818966,0.002914029363372367,-0.55,0.68,0.41,0.006,1093.505,1093.6975,19.00999999999999,30.220000000000027,1083.5,1087.75,9.135724578595394
